CODIGO;NOMBRE;Impuesto;grupo;TCPROM_INV_Sin_Iva;TCPROM_INV;ULT_PRE_COMPRA_Sin_Iva;ULT_PRE_COMPRA;PRECIO_1_Sin_Iva;PRECIO_2_Sin_Iva;PRECIO_3_Sin_Iva;PRECIO_4_Sin_Iva;PRECIO_5_Sin_Iva;PRECIO_6_Sin_Iva;PRECIO_1;PRECIO_2;PRECIO_3;PRECIO_4;PRECIO_5;PRECIO_6;UBICACION;Estado_Plu;Referencia;SubcategoriaCD;Subcategoria;CategoriaCD;Categoria;LineaCD;Linea;Marca;Cumulative Count
9893;CONTORNO LIQUIDO HUMIDE MONTOC TOFFE;19.0000;15;13612;16198;13612;16198;16722.68907563;17647.05882353;13612.60504202;;;;19900.0000;21000.0000;16199.0000;;;;;ACTIVO;;;;;;;;;1
9892;CREMA FACIAL PONDS SOBRE ROJA UNIDAD  X 10 g;19.0000;01;1302;1549;1302;1549;1680.67226891;1680.67226891;1302.52100840;;;;2000.0000;2000.0000;1550.0000;;;;4-A9-1;ACTIVO;;;;;;;;;1
9891;SOMBRA VOGUE CHILL 2409;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9890;SOMBRA VOGUE TE STALKEO 2416;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9889;SOMBRA VOGUE SI SOY 2379;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9888;SOMBRA VOGUE TRENDY 2393;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9887;SOMBRA VOGUE MI CRUSH 2386;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9886;SOMBRA VOGUE MI MOOD 2355;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9885;SOMBRA VOGUE RANDOM 2348;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9884;SOMBRA VOGUE MUY TOP 2362;19.0000;09;4645;5527;4645;5527;6554.62184874;7563.02521008;4644.53781513;;;;7800.0000;9000.0000;5527.0000;;;;;ACTIVO;;;;;;;;;1
9883;LABIAL VOGUE CREMOSO MATE COLORISIMO ROSA 0520;19.0000;09;6145;7313;6413;7631;7478.99159664;7563.02521008;6412.60504202;;;;8900.0000;9000.0000;7631.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9882;LABIAL VOGUE CREMOSO MATE COLORISIMO FRESA 0506;19.0000;09;5566;6623;5566;6623;7478.99159664;7563.02521008;5565.54621849;;;;8900.0000;9000.0000;6623.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9881;LABIAL VOGUE CREMOSO MATE COLORISIMO MANZANA 0476;19.0000;09;5566;6623;5566;6623;7478.99159664;7563.02521008;5565.54621849;;;;8900.0000;9000.0000;6623.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9880;LABIAL VOGUE CREMOSO MATE COLORISIMO FRAMBUESA 4397;19.0000;09;5566;6623;5566;6623;7478.99159664;7563.02521008;6412.60504202;;;;8900.0000;9000.0000;7631.0000;;;;;ACTIVO;;;;;;;;;1
9879;LABIAL VOGUE CREMOSO MATE COLORISIMO CANELA 0469;19.0000;09;5566;6623;5566;6623;7478.99159664;7563.02521008;5565.54621849;;;;8900.0000;9000.0000;6623.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9878;LABIAL VOGUE CREMOSO MATE COLORISIMO LYCHE 0537;19.0000;09;5566;6623;5566;6623;7478.99159664;7563.02521008;5565.54621849;;;;8900.0000;9000.0000;6623.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;VOGUE;1
9877;LABIAL VOGUE CREMOSO MATE COLORISIMO ALMENDRA 4427;19.0000;09;5566;6623;5566;6623;7478.99159664;7563.02521008;6412.60504202;;;;8900.0000;9000.0000;7631.0000;;;;;ACTIVO;;;;;;;;;1
9876;TONICO CAPILAR MIELLE X 59 ml;19.0000;01;46218;55000;46218;55000;57142.85714286;58823.52941176;46218.48739496;;;;68000.0000;70000.0000;55000.0000;;;;;ACTIVO;;;;;;;;;1
9875;KIT VIAJERO X 7 PTP1346;19.0000;0;3866;4600;3866;4600;6302.52100840;7142.85714286;3865.54621849;;;;7500.0000;8500.0000;4600.0000;;;;;ACTIVO;;;;;;;;;1
9874;KIT VIAJERO X 5 PTP1344;19.0000;0;3357;3995;3357;3995;4789.91596639;5630.25210084;3357.14285714;;;;5700.0000;6700.0000;3995.0000;;;;;ACTIVO;;;;;;;;;1
9873;TINTURA NOUVELLE RUBIO DORADO COBRE 7-34 7TD;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9872;TINTURA NOUVELLE RUBIO CLARISIMO 9-2 9BI;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9871;TINTURA NOUVELLE CASTAÑO CLARO 5-20 5V;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9870;TINTURA NOUVELLE CASTAÑO CLARO 5-34 5TD;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9869;TINTURA NOUVELLE RUBIO OSCURO COBRE 6-45 6RM;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9868;TINTURA NOUVELLE RUBIO OSCURO ROJO 6-66 6RF;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9867;TINTURA NOUVELLE ROJO CARMIN 6-65 6RC;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9866;TINTURA NOUVELLE RUBIO COBRE VIVO 7-44 7RA;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9865;TINTURA NOUVELLE CASTAÑO CLARO COBRE 5-4 5R;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9864;TINTURA NOUVELLE NACRE 90-02 NC;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9863;TINTURA NOUVELLE PIEDRA DEL SOL 9-41;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9862;TINTURA NOUVELLE LUNA DE PLATA 9-201;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9861;TINTURA NOUVELLE PERLA ROSADO 90-22;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9860;TINTURA NOUVELLE ROBLE 7-74;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9859;TINTURA NOUVELLE RUBIO ULTRA CLARO 12-01;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9858;TINTURA NOUVELLE RUBIO POLAR 12-0;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9857;TINTURA NOUVELLE RUBIO EXTRA CLARISIMO 10-1;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9856;TINTURA NOUVELLE 099;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;;;;;;;;1
9855;TINTURA NOUVELLE 022;19.0000;32;12952;15413;12952;15413;15957.98319328;16806.72268908;12952.10084034;;;;18990.0000;20000.0000;15413.0000;;;;;ACTIVO;;2120;SEMI/PERMANENTES;9621;COLORACION;96;CUIDADO CAPILAR Y ACCESORIOS;NOUVELLE;1
9854;BORLA LEMON BEAUTY X 2 HC-0155;19.0000;0;756;900;756;900;1176.47058824;1512.60504202;756.30252101;;;;1400.0000;1800.0000;900.0000;;;;;ACTIVO;;;;;;;;;1
9853;CEPILLO MASAJEADOR HC-0278;19.0000;0;3109;3700;3109;3700;5042.01680672;5882.35294118;3109.24369748;;;;6000.0000;7000.0000;3700.0000;;;;;ACTIVO;;;;;;;;;1
9852;MATIZANTE + PERFETTA X 280 VIOLETA;19.0000;32;14605;17380;14605;17380;18067.22689076;18907.56302521;14605.04201681;;;;21500.0000;22500.0000;17380.0000;;;;;ACTIVO;;;;;;;;;1
9851;BASE MAYBELLINE LUMI MATE SUPER STAY 30H  #340   0224;19.0000;09;31850;37902;31850;37902;46806.72268908;47899.15966387;39785.71428571;;;;55700.0000;57000.0000;47345.0000;;;;;ACTIVO;;;;;;;;;1
9850;PESTAÑAS POSTIZAS MONTOC MEMORABLE TOM;19.0000;15;4369;5199;4369;5199;5042.01680672;5882.35294118;4369.74789916;;;;6000.0000;7000.0000;5200.0000;;;;;ACTIVO;;;;;;;;;1
9849;GEL PARA DUCHA AMALFI X 750 ml COCO;19.0000;01;8361;9950;8361;9950;9831.93277311;10924.36974790;8361.34453782;;;;11700.0000;13000.0000;9950.0000;;;;;ACTIVO;;;;40612;JABONES DE TOCADOR;406;CUIDADO CORPORAL;AMALFI;1
9848;VENTILADOR PORTATIL RECARGABLE 99010-3;19.0000;0;6723;8000;6723;8000;8403.36134454;9243.69747899;6722.68907563;;;;10000.0000;11000.0000;8000.0000;;;;;ACTIVO;;;;;;;;;1
9847;VENTILADOR PORTATIL RECARGABLE LP801;19.0000;0;7247;8624;7247;8624;10504.20168067;11344.53781513;7247.05882353;;;;12500.0000;13500.0000;8624.0000;;;;;ACTIVO;;;;;;;;;1
9846;PESTAÑAS PUNTO A PUNTO MONTOC SHORT;19.0000;15;4034;4800;4034;4800;5042.01680672;5882.35294118;4033.61344538;;;;6000.0000;7000.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9845;JABON INTIMO NOSOTRAS X 200 ml SENSITIVE ALGODON;19.0000;01;6975;8300;6975;8300;8403.36134454;9243.69747899;6974.78991597;;;;10000.0000;11000.0000;8300.0000;;;;3-B10-2;ACTIVO;;;;40620;CUIDADO INTIMO;406;CUIDADO CORPORAL;NOSOTRAS;1
9844;JABON INTIMO NOSOTRAS X 200 ml PRO DEFENSE PREBIOTICOS;19.0000;01;6977;8303;6975;8300;8403.36134454;9243.69747899;6974.78991597;;;;10000.0000;11000.0000;8300.0000;;;;;ACTIVO;;;;40620;CUIDADO INTIMO;406;CUIDADO CORPORAL;NOSOTRAS;1
9843;TRAT SKALA BANANA  X 1000 g;19.0000;01;14286;17000;14286;17000;17226.89075630;18067.22689076;14285.71428571;;;;20500.0000;21500.0000;17000.0000;;;;8-A4-4;ACTIVO;;;;9616;CUIDADO CAPILAR ESPECIALIZADO;96;CUIDADO CAPILAR Y ACCESORIOS;SKALA;1
9842;TRAT SKALA MORANGO  X 1000 g;19.0000;01;14704;17498;14706;17500;17226.89075630;18067.22689076;14704.20168067;;;;20500.0000;21500.0000;17498.0000;;;;8-A4-4;ACTIVO;;;;;;;;;1
9841;TRAT SKALA MELANCIA  X 1000 g;19.0000;01;14699;17491;14704;17498;17226.89075630;18067.22689076;14704.20168067;;;;20500.0000;21500.0000;17498.0000;;;;8-A4-4;ACTIVO;;;;;;;;;1
9840;DES OLD SPICE AEROSOL WOLFTHORN;19.0000;01;11344;13499;11344;13499;13109.24369748;13865.54621849;11344.53781513;;;;15600.0000;16500.0000;13500.0000;;;;6-A7-5;ACTIVO;;;;;;;;;1
9839;GUANTE LATEX QUIRURGICO BLANCO X 50 PARAES TALLA   M;0.0000;01;0;0;;;13000.00000000;14000.00000000;10500.00000000;;;;13000.0000;14000.0000;10500.0000;;;;;INACTIVO;;;;;;;;;1
9838;ILUMINADOR ANIK COMPACTO TONO 3 CA1907;19.0000;16;11366;13525;11366;13525;14285.71428571;15126.05042017;11365.54621849;;;;17000.0000;18000.0000;13525.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
9837;HONORARIO REVISOR FISCAL;0.0000;0;400000;400000;400000;400000;0E-8;;400000.00000000;;;;0.0000;;400000.0000;;;;;ACTIVO;;;;;;;;;1
9836;RUBOR BARDOT GOLDEN 2;19.0000;11;3563;4240;3563;4240;4285.71428571;5042.01680672;3668.90756303;;;;5100.0000;6000.0000;4366.0000;;;;;ACTIVO;;520;RUBOR;6405;MAQUILLAJE;64;COSMETICOS;BARDOT;1
9835;KIT DE BROCHAS X 6 MYK 251;19.0000;53;6428;7649;6428;7649;8403.36134454;9243.69747899;6427.73109244;;;;10000.0000;11000.0000;7649.0000;;;;;ACTIVO;;;;;;;;;1
9834;LIP GLOSS FANTASY MYK 6173;19.0000;53;4915;5849;4915;5849;6302.52100840;7142.85714286;4915.12605042;;;;7500.0000;8500.0000;5849.0000;;;;;ACTIVO;;;;;;;;;1
9833;TOALLITAS DESMAQUILLANTES X 10 MYK-745;19.0000;53;1361;1619;1361;1619;1848.73949580;2521.00840336;1360.50420168;;;;2200.0000;3000.0000;1619.0000;;;;;ACTIVO;;;;;;;;;1
9832;CREMA DE MANOS EXFOLIANTE WILDLIFE X 490 g uva;19.0000;01;5000;5950;5252;6250;6134.45378151;7142.85714286;5252.10084034;;;;7300.0000;8500.0000;6250.0000;;;;2-A3-7;ACTIVO;;;;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;WILDLIFE;1
9831;CREMA DE MANOS EXFOLIANTE WILDLIFE X 490 g mango;19.0000;01;4748;5650;4748;5650;6134.45378151;7142.85714286;5252.10084034;;;;7300.0000;8500.0000;6250.0000;;;;2-A3-7;ACTIVO;;;;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;;1
9830;ACOND SAVITAL X 100 MULTIOLEOS;19.0000;01;2101;2500;2101;2500;2521.00840336;3361.34453782;2100.84033613;;;;3000.0000;4000.0000;2500.0000;;;;7-B4-7;ACTIVO;;1420;BALSAMOS ACONDICIONADORES;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;SAVITAL;1
9829;CONTORNO DE OJOS ANTIARRUGAS RETINOL SADOR SD94914 SD94907;19.0000;01;2353;2800;2353;2800;3781.51260504;4621.84873950;2352.94117647;;;;4500.0000;5500.0000;2800.0000;;;;;ACTIVO;;;;;;;;;1
9828;ILUMINADOR SAGUI DIS X24 REF 313;19.0000;50;3929;4675;3929;4675;5462.18487395;6302.52100840;3928.57142857;;;;6500.0000;7500.0000;4675.0000;;;;1-A4-3;ACTIVO;;;;;;;;;1
9827;ILUMINADOR + RUBOR X 3 SAGUI DIS X 24 REF 323;19.0000;50;4857;5780;4857;5780;7478.99159664;8403.36134454;4857.14285714;;;;8900.0000;10000.0000;5780.0000;;;;;ACTIVO;;;;;;;;;1
9826;CREMA HIDRATANTE CON CAFEINA Y RETINOL SADOER SD01529;19.0000;01;2941;3500;2941;3500;4873.94957983;5882.35294118;2941.17647059;;;;5800.0000;7000.0000;3500.0000;;;;4-B8-6;ACTIVO;;;;;;;;;1
9825;ILUMINADOR + CONTORNO X 3 SAGUI DIS X 24 REF 322;19.0000;50;4857;5780;4857;5780;7478.99159664;8403.36134454;4857.14285714;;;;8900.0000;10000.0000;5780.0000;;;;;ACTIVO;;;;;;;;;1
9824;RUBOR SAGUI DIS X12 REF 320;19.0000;50;3929;4675;3929;4675;6302.52100840;7142.85714286;3928.57142857;;;;7500.0000;8500.0000;4675.0000;;;;1-A4-3;ACTIVO;;;;;;;;;1
9823;ILUMINADOR SAGUI DIS X 24 REF 302;19.0000;50;3214;3825;3214;3825;5462.18487395;6302.52100840;3214.28571429;;;;6500.0000;7500.0000;3825.0000;;;;;ACTIVO;;;;;;;;;1
9822;CREMA ACLARANTE RETINOL PARA OJOS SADOER SD94914;19.0000;01;3824;4550;3824;4550;6302.52100840;7142.85714286;3823.52941176;;;;7500.0000;8500.0000;4550.0000;;;;4-B9-4;ACTIVO;;;;;;;;;1
9821;PALETA DE SOMBRA X30 SAGUI REF 330;19.0000;50;12143;14450;12143;14450;21008.40336134;22689.07563025;12142.85714286;;;;25000.0000;27000.0000;14450.0000;;;;1-A3-3;ACTIVO;;;;;;;;;1
9820;LIP GLOSS SAGUI REF 278;19.0000;50;3000;3570;3000;3570;5042.01680672;5882.35294118;3000.00000000;;;;6000.0000;7000.0000;3570.0000;;;;;ACTIVO;;;;;;;;;1
9819;TINTA MISS BETTY BRIGHT L3893;19.0000;01;2017;2400;2017;2400;3193.27731092;3781.51260504;2016.80672269;;;;3800.0000;4500.0000;2400.0000;;;;;ACTIVO;;;;;;;;;1
9818;ILUMINADOR X 4 SAGUI DIS X 24 REF 247;19.0000;50;4429;5270;4429;5270;7478.99159664;8403.36134454;4428.57142857;;;;8900.0000;10000.0000;5270.0000;;;;1-A4-3;ACTIVO;;;;;;;;;1
9817;ILUMINADOR SAGUI REDONDO DIS 24 REF 304;19.0000;50;2857;3400;2857;3400;5462.18487395;6302.52100840;2857.14285714;;;;6500.0000;7500.0000;3400.0000;;;;1-A2-7;ACTIVO;;;;;;;;;1
9816;PALETA DE SOMBRAS SAGUI X35 REF 120;19.0000;50;19643;23375;19643;23375;31932.77310924;33613.44537815;19642.85714286;;;;38000.0000;40000.0000;23375.0000;;;;;ACTIVO;;;;;;;;;1
9815;ILUMINADOR SAGUI DIS X 24 REF 305;19.0000;50;3929;4675;3929;4675;6302.52100840;7142.85714286;3928.57142857;;;;7500.0000;8500.0000;4675.0000;;;;;ACTIVO;;;;;;;;;1
9814;ILUMINADOR SAGUI X 3 DIS 24 REF 174;19.0000;50;6286;7480;6286;7480;9243.69747899;10084.03361345;6285.71428571;;;;11000.0000;12000.0000;7480.0000;;;;;ACTIVO;;;;;;;;;1
9813;BROCHA SAGUI REF 068;19.0000;50;8500;10115;8500;10115;12605.04201681;13445.37815126;8500.00000000;;;;15000.0000;16000.0000;10115.0000;;;;;ACTIVO;;;;;;;;;1
9812;ESPEJO SAGUI CUADRADO REF 353;19.0000;50;3000;3570;3000;3570;5042.01680672;5882.35294118;3000.00000000;;;;6000.0000;7000.0000;3570.0000;;;;;ACTIVO;;;;;;;;;1
9811;ESPEJO SAGUI REDONDO REF 354;19.0000;50;3000;3570;3000;3570;5042.01680672;5882.35294118;3000.00000000;;;;6000.0000;7000.0000;3570.0000;;;;;ACTIVO;;;;;;;;;1
9810;PERFILADOR SAGUI X3 REF 259;19.0000;50;3429;4080;3429;4080;5462.18487395;6302.52100840;3428.57142857;;;;6500.0000;7500.0000;4080.0000;;;;;ACTIVO;;;;;;;;;1
9809;PALETA DE SOMBRAS SAGUI X35 REF 119;19.0000;50;19643;23375;19643;23375;31932.77310924;33613.44537815;19642.85714286;;;;38000.0000;40000.0000;23375.0000;;;;;ACTIVO;;;;;;;;;1
9808;ILUMINADOR + RUBOR X 3 SAGUI DIS X 24 REF 324;19.0000;50;4857;5780;4857;5780;7478.99159664;8403.36134454;4857.14285714;;;;8900.0000;10000.0000;5780.0000;;;;;ACTIVO;;;;;;;;;1
9807;CONTORNO EN BARRA SAGUI DIS X 12 REF 184;19.0000;50;4643;5525;4643;5525;7142.85714286;7983.19327731;4642.85714286;;;;8500.0000;9500.0000;5525.0000;;;;;ACTIVO;;;;;;;;;1
9806;RUBOR MYSTICAL X 3 SAGUI DIS X24 REF 325;19.0000;50;4857;5780;4857;5780;7478.99159664;8403.36134454;4857.14285714;;;;8900.0000;10000.0000;5780.0000;;;;;ACTIVO;;;;;;;;;1
9805;SH DOVE X 750 ml RECONSTRUCCION COMPLETA;19.0000;01;19476;23176;19328;23000;23781.51260504;25210.08403361;19327.73109244;;;;28300.0000;30000.0000;23000.0000;;;;7-B2-4;ACTIVO;;;;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;DOVE;1
9804;CREMA DE MANOS EXFOLIANTE WILDLIFE X 900 g frutos rojos;19.0000;02;8151;9700;8151;9700;9579.83193277;10420.16806723;8151.26050420;;;;11400.0000;12400.0000;9700.0000;;;;2-A3-6;ACTIVO;;;;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;;1
9803;PESTAÑAS PRE-GLUED MONTOC GLOWY;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9802;PESTAÑAS PRE-GLUED MONTOC IRIS;19.0000;15;4033;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9801;PESTAÑAS PRE-GLUED MONTOC NAKED;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9800;PESTAÑAS PRE-GLUED MONTOC SHIFON;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9799;PESTAÑAS PRE-GLUED MONTOC KIKI;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9798;PESTAÑAS PRE-GLUED MONTOC COZY;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9797;PESTAÑAS PRE-GLUED MONTOC LIPI;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9796;PESTAÑAS PRE-GLUED MONTOC FAIRY;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9795;PESTAÑAS MONTOC ORGANIC CELESTE;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9794;PESTAÑAS MONTOC ORGANIC VIOLETA;19.0000;15;4034;4800;4034;4800;7394.95798319;7983.19327731;4033.61344538;;;;8800.0000;9500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9793;PESTAÑAS ECOLASHES MONTOC ASPEN;19.0000;15;4034;4800;4034;4800;5042.01680672;5462.18487395;4033.61344538;;;;6000.0000;6500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9792;PESTAÑAS ECOLASHES MONTOC IVY;19.0000;15;4034;4800;4034;4800;5042.01680672;5462.18487395;4033.61344538;;;;6000.0000;6500.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9791;PESTAÑAS POSTIZAS MONTOC MEMORABLE ROY;19.0000;15;4034;4800;4034;4800;5042.01680672;5882.35294118;4033.61344538;;;;6000.0000;7000.0000;4800.0000;;;;;ACTIVO;;;;;;;;;1
9790;BASE MAYBELLINE LUMI MATE SUPER STAY 30 H #330  0217;19.0000;09;39786;47345;39786;47345;46806.72268908;47899.15966387;39785.71428571;;;;55700.0000;57000.0000;47345.0000;;;;;ACTIVO;;;;;;;;;1
9789;BASE MAYBELLINE LUMI MATE SUPER STAY 30 H   #119   0064;19.0000;09;37802;44984;39786;47345;46806.72268908;47899.15966387;39785.71428571;;;;55700.0000;57000.0000;47345.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
9788;SEDA DENTAL CON MANGO;19.0000;01;3193;3800;3193;3800;4621.84873950;5462.18487395;3193.27731092;;;;5500.0000;6500.0000;3800.0000;;;;;ACTIVO;;;;;;;;;1
9787;JABON PARA CEJAS DRAGON RANEE;19.0000;01;3361;4000;3361;4000;4873.94957983;6302.52100840;3361.34453782;;;;5800.0000;7500.0000;4000.0000;;;;;ACTIVO;;;;;;;;;1
